post_id,title,post_type,post_date,category,link,excerpt,content,attachment_url
230,God’s Kindness in Refinement,post,2019-11-12 13:00:00,,/blogfeed/2019/11/12/gods-kindness-in-refinement,Today’s blog is written by Sarah Whitney,"“Never doubt God’s mighty power to work in you and accomplish all this. He will achieve infinitely more than your greatest request, your most unbelievable dream, and exceed your wildest imagination! He will outdo them all, for his miraculous power constantly energizes you.” – Ephesians 3:20 (TPT) When we experience seasons of loss, financial burden, uncertainty or waiting, we may feel that God is more of a foe than a friend. Is God who He says He is? Or is He the God of the circumstances that I am experiencing? I recently walked through a season where I questioned just that - ‘Is God always kind to me?’ I had a clear vision about what the next phase of my life should look like, but God didn’t reveal the fruit I was hoping for. My lens became focused on this direction, while God kept nudging me down a different path. In the fall of 2018, I joined The Point’s prayer group, which quickly became one of the biggest blessings of my life. While I continued to ask God to change my circumstance...",
231,attachment-5db6f9bb53b23d2671243714,attachment,2019-11-12 13:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1572272997073-4DMND4IHMU3IT9XH5895/11.12.19_SarahWhitney_GodsKindnessinRefinement.jpg,exc-5db6f9bb53b23d2671243714,img-5db6f9bb53b23d2671243714,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1572272997073-4DMND4IHMU3IT9XH5895/11.12.19_SarahWhitney_GodsKindnessinRefinement.jpg
232,Being Built Together,post,2019-11-25 18:24:50,,/blogfeed/2019/11/25/being-built-together,Today’s blog is written by James Burton.,"Today’s Reading “Consequently, you are no longer foreigners and strangers, but fellow citizens with God's people and also members of his household, built on the foundation of the apostles and prophets, with Christ Jesus himself as the chief cornerstone. In him the whole building is joined together and rises to become a holy temple in the Lord. And in him you too are being built together to become a dwelling in which God lives by his Spirit. (Ephesians 2:19-22 NIV) This past October nine men went on a mission trip to San Pedro, Mexico. We partnered with Advancing Native Missions and built a two-story building in place of a 40-year-old structure that needed to be demolished and removed. This new building will house the children’s church and be a center to train missionaries that will spread the gospel of Jesus Christ throughout Central America. Beyond the building of this physical structure, we saw God moving to build us all individually and together in many powerful ways. Our group was ...",
233,attachment-5ddc11a313c35f3e37257fbf,attachment,2019-11-25 18:24:50,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1574705856479-NFPHX35C13O7585N7IWX/christopher-burns-8KfCR12oeUM-unsplash.jpg,exc-5ddc11a313c35f3e37257fbf,img-5ddc11a313c35f3e37257fbf,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1574705856479-NFPHX35C13O7585N7IWX/christopher-burns-8KfCR12oeUM-unsplash.jpg
234,Regarding Gratitude,post,2019-11-05 13:00:00,,/blogfeed/2019/11/5/regarding-gratitude,Today’s blog is written by Melody Criswell.,"Zephaniah 3:17 “The LORD your God is among you; He is mighty to save. He will rejoice over you with gladness; He will quiet you with His love; He will rejoice over you with singing.” WOW. God SINGS over us with JOY? GRATITUDE is in all 66 books of the Bible, and it’s an almost overwhelming exercise in joy to study it! Gratitude includes awe; praise; thankfulness; glory, joy, wonder, worship, exultation. God made us in His Image, and we are hard-wired for gratitude just like we are hard-wired for worship; it is in our spiritual DNA. Reading through the Bible… through all the troubles, sins, wars, and heartaches; EVEN SO, there is a golden thread from Genesis to Revelation, running through the whole sacred cloth! ANYTHING repeated in so many different iterations, deserves attention. It greatly matters to God. Gratitude shows up in Genesis 2:23, when Adam first saw Eve. If you dig into the original Hebrew and nuances, this short simple poem explodes with joy! Judges, Job and Lamentations ...",
235,attachment-5dadac74499b5e7b46bc6b9e,attachment,2019-11-05 13:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1571663537660-KD1MJBN1WIISXAVDLJKI/MelodyC_11.5.19_RegardingGratitude.jpg,exc-5dadac74499b5e7b46bc6b9e,img-5dadac74499b5e7b46bc6b9e,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1571663537660-KD1MJBN1WIISXAVDLJKI/MelodyC_11.5.19_RegardingGratitude.jpg
236,Looking for Joy,post,2019-12-10 14:00:00,,/blogfeed/2019/12/2/looking-for-joy,Today’s blog is written by Katie Fisher.,"Scripture: Joy is gone from our hearts; our dancing has turned to mourning. Lamentations 5:15 Is it really that bad? She was old. She lived a long life. She loved me. She didn’t suffer. She was only sick for 17 days. All of those things make logical sense and yet I am still mourning. My 91-year-old mother passed away this past March after a 17 day illness. I always thought that if someone was old then it wasn’t a big deal to lose them. I have learned that it doesn’t work that way. Loss is loss. As I face this first Christmas without my mom and see how challenging it is, I am newly aware of all of the people I know who have lost loved ones in the past. Was I kind and considerate during their “firsts” for the next year or two? I am ashamed to say I don’t know that I was. I want to do better. I want to open my eyes and be considerate of anyone who is alone or facing challenges. There is so much to be thankful for in remembering my mom. She truly did live a long life. She was blessed to on...",
237,attachment-5de52c24d6b49b1a7a2da902,attachment,2019-12-10 14:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1575301076360-NVXVHWSJY8EBM34DCEEA/Untitled-3.jpg,exc-5de52c24d6b49b1a7a2da902,img-5de52c24d6b49b1a7a2da902,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1575301076360-NVXVHWSJY8EBM34DCEEA/Untitled-3.jpg
238,Spirit-filled hearts in Cuba,post,2019-12-03 14:00:00,,/blogfeed/2019/12/2/spirit-filled-hearts-in-cuba,Today’s blog is written by Dana Mares.,"“And the disciples were continually filled with joy and with the Holy Spirit.” Acts 13:52 By Dana Mares God had been prompting me to go on a mission trip and when the opportunity came to go on an all-women trip to Cuba I knew that was the trip I was supposed to take. I did not know what to expect, but I had a sense of anticipation for what God was going to do. Of course, I had fears and anxieties as well but as I boarded our flight there was an overwhelming sense of God’s presence. I was not alone, not just because there were also 10 fabulous women going along but because the Holy Spirit was right there with me. Our time in Cuba was divided between serving in the local church and community and a women’s conference at a camp outside of Havana. The theme for the conference was the Holy Spirit. As a team we had been praying for months that God’s Spirit would show up in a mighty way during this time and wow… did He ever! Through solid Biblical teaching we were challenged to go deeper in ou...",
239,attachment-5de524fb1b24f4303d604a6f,attachment,2019-12-03 14:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1575299942608-BE2Q7IBYNTQFEC6MHICR/cubablog.jpg,exc-5de524fb1b24f4303d604a6f,img-5de524fb1b24f4303d604a6f,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1575299942608-BE2Q7IBYNTQFEC6MHICR/cubablog.jpg
240,Getting Past the Words,post,2019-02-11 18:14:40,Pray First,/blogfeed/2019/2/11/getting-past-the-words,Today’s blog is written by Leah O’Connell on prayer and things that can help when you don’t know what to say.,"My familiarity with prayer as a child was limited to something we recited at dinner, something we heard at church, what you did when someone was sick, and the closing activity before bedtime. As I got older, there were a few times that I found myself falling to my knees, my face bowed to the floor, coming to God - and I remember them vividly. Each time was out of desperation. I don’t remember the words, but the feeling of connection to my Father- that stuck with me. Over time, I’ve realized that it’s never been the words that mattered to God. God is not concerned with how articulate we are, he’s concerned with our hearts. And the reason those desperate fall-to-my-knees moments are so etched in my heart are because they were turning points in my relationship with Him-- from knowing about Him to knowing Him. As Jesus sends out his disciples, preparing them for persecution in spreading the Gospel, he says, “do not be anxious how you are to speak or what you are to say, for what you are to...",
241,attachment-5c61bb96fa0d6055f22a81f4,attachment,2019-02-11 18:14:40,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1554311429922-8PUXABNDYQHMT1PKPUWZ/Blog_black.jpg,exc-5c61bb96fa0d6055f22a81f4,img-5c61bb96fa0d6055f22a81f4,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1554311429922-8PUXABNDYQHMT1PKPUWZ/Blog_black.jpg
242,Giving Fresh Meaning to the Lord’s Prayer,post,2019-02-18 14:00:00,Pray First,/blogfeed/2019/2/11/giving-fresh-meaning-to-the-lords-prayer,Today’s blog is written by Allison Poindexter on a fresh look at the Lord’s prayer.,"“But when you pray, go into your room and shut the door and pray to your Father in secret. And your father who sees in secret will reward you. And when you pray, do not heap up empty phrases as the Gentiles do, for they think that they will be heard for their many words. Do not be like them, for your Father knows what you need before you ask him.” Matthew 6:5-8 Giving Fresh Meaning to the Lord’s Prayer Before I knew the Lord, I was fascinated by the ritual of church: the hymns, the recited refrains, the scripture references in bold in my bulletin, the doxology, and the Lord’s prayer. When I was very young, I would watch churchgoers lift their eyes from their bibles when the pastor asked them to begin reciting the Lord’s prayer - in the King James, of course! My eyes would scour the bulletin, looking for the words the congregation knew by heart. It felt like I was left out of a special club because I couldn’t utter those words from memory, that my lack of “spirituality” would be like th...",
243,attachment-5c61bc43e4966b172195dab1,attachment,2019-02-18 14:00:00,,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1554311405268-4SZB22IZJU41OZ799AN2/Blog_white.jpg,exc-5c61bc43e4966b172195dab1,img-5c61bc43e4966b172195dab1,http://images.squarespace-cdn.com/content/v1/5c1a639f506fbe5304403734/1554311405268-4SZB22IZJU41OZ799AN2/Blog_white.jpg
244,Groups,post,2019-02-25 14:00:00,Groups,/blogfeed/2019/2/25/groups,Today’s blog is written by Phillip & April Meyer on their experience with Groups and how vital community is.,"Today’s Reading “They devoted themselves to the apostles’ teaching and to the fellowship, to the breaking of bread and to prayer. Everyone was filled with awe, and many wonders and miraculous signs were done by the apostles. All the believers were together and had everything in common. Selling their possessions and goods they gave to anyone as they had need. Every day they continued to meet together in the temple courts. They broke bread in their homes and ate together with glad and sincere hearts, praising God and enjoying the favor of all the people. And the Lord added to their number daily those who were being saved.” (Acts 2:42-47 NIV) April and I began attending community group 18 years ago at a large church in Minnesota. Our desire was to meet people and build new friendships. God taught us that it is much more than just meeting people and there is great value to biblical fellowship. It is a great place to make friends, learn more about Christ and live life with other believers. ...",
